date,price,dev
1308190959,18,0.11
1308190959,18,0.56
1308193432,18.05,7
1308193432,18.03,0.1
1308193432,18.02,2
1308193432,18.01,4
1308193432,18,4.44
1308193432,18,0.23
1308193432,18,1
1308193432,18,1
1308193432,17.92,1
1308193432,17.5,2
1308193433,16.26,2.23
1308193848,19.4,0.25
1308193864,19.4,0.25
1308194288,19.3,1
1308194315,19.3,0.3
1308194324,19.3,2.45
1308194344,19.34,3
1308194347,19.3,0.55
1308194372,19.3,0.45
1308194580,18.01,10
1308194581,18,1.76
1308194581,17.5,2
1308194581,17.01,1.24
1308194663,19.4,0.25
1308195640,19.3,0.01
1308196157,19,0.24
1308197169,19.39,4.59
1308197201,19.38,3
1308198013,19.44,0.05
1308199480,19.2,0.01
1308200503,19.2,2.6
1308204356,19.44,0.05
1308204356,19.45,2.95
1308208772,19.0001,0.05
1308208772,19,0.76
1308208772,18.4,5.5
1308208772,18.1,3.2
1308208772,18,1.31
1308217399,18.5,0.25
1308227524,19.3,3
1308227567,19.3,1
1308227618,19.3,1
1308228003,18.5,5.8
1308228580,19.3,0.24
1308228877,18.5,1.74
1308229192,18.50001,1.66
1308231540,18.99999,0.01
1308232289,18.52,0.54
1308233343,18.52,0.91
1308233353,18.51,1.2
1308233361,18.5,2.21
1308233389,18.5,1.81
1308233410,18.5,0.19
1308233418,18,0.09
1308235378,18.9,0.03
1308235898,18.9,3
1308236667,18.03011,0.5
1308236711,19,4
1308236769,18.024,0.5
1308239150,18.9,4
1308241415,18.9,2
1308242316,18.5,10
1308243774,18.05001,1
1308243774,18.05,1
1308243774,18.04,2.84
1308245703,18.05,1
1308245759,18.05,2.28
1308245775,18.041,2.1
1308245775,18.04,1.26
1308245775,18.04,3
1308245775,18.031,8.64
1308245779,18.88,3.05
1308245795,18.88,2
1308245802,18.031,0.17
1308245806,18.89,1
1308245818,18.99,0.76
1308245825,19,2
1308245834,18.031,1.19
1308246207,18.5,6.04
1308246997,18.5,1
1308247443,18.7,0.01
1308247483,18.4,0.08
1308247599,18.2,0.03
1308247747,18.49999,0.2
1308248421,18.21,2.48
1308248890,18.33,1.59
1308249291,18.2,9.97
1308249304,18.2,1.5
1308249327,18.2,0.1
1308249332,18.2,0.1
1308249338,18.2,0.01
1308249342,18.2,0.01
1308249495,18.11,3
1308250022,18.12,5
1308250113,18.12,1
1308250118,18.12,1
1308250127,18.12,3
1308250127,18.12,7
1308251115,18.115,1
1308251400,18.115,3
1308251400,18.11749,15
1308251400,18.11999,32
1308251882,18.09,10
1308252013,18.11999,1.55
1308252323,18.03,0.5
1308253471,18.03,4.8
1308253488,18.023,13
1308253509,18,7.94
1308254734,18,2.26
1308254934,18.11799,2
1308255287,18.11799,0.25
1308255511,18,20
1308256150,18,1.84
1308257150,18,0.01
1308258827,18,5.98
1308258936,18,0.46
1308261265,18,0.18
1308261811,18,17.33
1308262665,18,1
1308262735,18,9.67
1308262735,18,5
1308262778,18.11799,5.17
1308263054,18.6,0.31
1308263223,18.6,1.69
1308263223,18.6,6
1308263297,18.97,1.5
1308263442,18.97,0.6
1308264201,18.7,2
1308264201,18.8,2
1308264201,18.8,6.42
1308264201,18.97,0.58
1308264402,18.9,2.06
1308264452,18.97,0.32
1308264452,18.98,1.78
1308264782,18.9,0.94
1308267494,18.2,1
1308267494,18,1.72
1308267544,17.94,3
1308267544,17.93,1
1308267544,17.62,1
1308267544,17.61,15
1308267544,17.6,10
1308267544,17.5,1
1308267544,17.5,3
1308267544,17,4
1308267579,18,0.82
1308267686,18.05,0.29
1308268860,16.82,2.31
1308268934,18,1
1308268954,18,2.31
1308268955,18,1.69
1308269227,17.1,1
1308269326,18,2.31
1308269471,18,0.19
1308269569,17.51,5.15
1308269613,18.399,1
1308269644,18.44,1
1308269698,18.44,0.53
1308270309,17.81,0.46
1308270371,17.8,0.5
1308272603,17.83001,0.18
1308272648,17.83,2
1308272648,17.82,3.68
1308272685,17.82,1.24
1308272725,17.82,0.48
1308272765,17.2,1.84
1308274255,17.21,4.2
1308274278,17.15,20
1308274278,17.11,3
1308274278,17.1,10
1308274278,17,6
1308274278,16.82,0.69
1308274278,16.8,0.31
1308274320,16.85,2
1308274320,16.8,0.47
1308274561,16.95,4
1308274759,17.8,0.05
1308276323,17.49999,0.45
1308276374,17.5,1
1308276805,17.5,0.5
1308276819,17.99,3.69
1308277787,18,2
1308279437,17.5,2
1308279465,17.3,3.13
1308279638,17.89,3
1308279943,17.3,0.06
1308280491,17.31,1
1308280590,17.31,1
1308280696,17.31,2
1308280734,17.3,7.81
1308280823,17.1,2.74
1308280842,17.02,3
1308280859,16.95,2
1308280869,16.8,6.47
1308283834,17,3
1308283904,16.95,1.94
1308284550,16.95,0.06
1308284550,16.9,1.94
1308284991,16.9,1
1308286827,16.9,0.06
1308286827,16.8,1.94
1308287570,16.8,10
1308287570,16.8,0.81
1308287594,16.5,2
1308287594,16.5,15
1308287618,16.29,4
1308287618,16.26,7.77
1308287618,16.25,1
1308287618,16.25,1.73
1308288277,16.5,2
1308288277,16.33,3
1308288277,16.25,2
1308288277,16.05,4
1308288277,16.00001,2
1308288277,16,1
1308288277,16,1
1308288277,16,0.01
1308288277,16,3
1308288277,16,4.5
1308288277,16,1
1308288277,16,36.49
1308289280,16.44444,1.2
1308289309,16.49,1
1308289386,16,2
1308289642,16,0.56
1308289645,16,1.65
1308290248,16,2
1308291499,16.49,1
1308291519,16.99,4
1308292344,16,7.1
1308293690,17.5,0.1
1308294579,16,2
1308294611,16,1
1308294653,16,0.75
1308295468,15.76,1
1308295512,15.76,1
1308295585,15.75,1.67
1308295969,15.75,1
1308296002,15.75,3.52
1308297870,17.45,1
1308297899,17.45,1
1308299574,16,1
1308301624,15.75,3.81
1308309780,18,1
1308309791,18,2
1308311849,18,10
1308312066,18,3.66
1308312066,17,0.55
1308312117,16.5,0.5
1308313314,16.5,0.5
1308313389,16.5,0.05
1308314839,16.5,4.38
1308319902,16.05,1
1308319917,16.02001,0.12
1308323220,16.53,0.01
1308323897,16.02001,43.2
1308323897,16,2
1308323897,15.9,3.5
1308323897,15.8,2
1308323897,15.51,1
1308323897,15.5,10
1308324073,15,1
1308324332,15.5,2.51
1308324732,15.5,0.92
1308326362,15.5,27.57
1308329382,15.01,2
1308329382,15,4
1308329382,15,4
1308329382,15,0.5
1308329382,14.02,3
1308329382,14.01,11.5
1308331590,14.2,7.27
1308331653,14.2,3
1308332416,14.2,0.73
1308332416,14.02,3
1308332416,14.01,59.5
1308332416,13.95,0.77
1308333302,14,2
1308333357,13.95,0.23
1308333378,13.55,1
1308333385,13.50001,0.77
1308333452,13.50001,9.95
1308333874,11.26,0.94
1308334021,13.50001,1.05
1308334221,12.5,17.82
1308334476,13.01,2
1308334476,13,1
1308334476,12.8,1
1308334928,13,14
1308335167,12.5001,0.56
1308335167,12.5,9.44
1308336778,12.51,4
1308336778,12.5,0.2
1308336873,12,0.06
1308337260,12.5,3.46
1308337272,14,1
1308337889,13.99,0.02
1308337919,12.55,0.89
1308337919,12.5,0.11
1308338153,13.99,2
1308338349,14.99,0.1
1308339880,12.92,2
1308339902,12.91,2
1308340063,12.91,2.29
1308341531,14.1,0.5
1308342393,13.37,0.01
1308342418,12.9999,7.84
1308342418,12.9001,1
1308342418,12.9,11.28
1308342965,13.5,1
1308343310,12.9,28.72
1308343310,12.5,6.43
1308343310,12.2,4.85
1308345215,12.99,1.88
1308345215,13,5.26
1308345717,12.21,2.3
1308345717,12.2,3.7
1308346941,12.7,3
1308347031,12.7,1
1308347084,12.20001,1.88
1308347144,12.20001,1.23
1308347144,12.2,0.65
1308347620,12.20001,2.9
1308347636,12.2,3.65
1308348294,12.68,3.84
1308348294,12.69,2.16
1308348329,12.69,0.14
1308348329,13.49,0.86
1308348394,13.49,0.01
1308348519,13.4899,0.03
1308348681,12.01001,4.08
1308348701,12.01,2
1308348701,12,1.94
1308348748,11.51001,2.23
1308348864,13.4899,0.03
1308351332,13.4899,0.05
1308351592,13.4899,0.02
1308351628,13.4899,1
1308351645,13.4899,0.01
1308351659,13.4899,0.03
1308351680,13.4899,2.96
1308351680,13.49,1.04
1308351696,13.49,0.09
1308351895,15.98,4.08
1308352022,15.99,6.75
1308352575,13,2.7
1308353192,13.5,0.15
1308353220,13.5,3
1308353359,13.5,7.5
1308353389,13.5,8.28
1308353496,13.5,0.59
1308355720,14.99,0.01
1308359320,14.8,2.23
1308359320,14.99,2.99
1308359320,15.3,8.78
1308359772,15.3,2.22
1308359866,15.79,4.5
1308360056,15.99,3.25
1308360056,15.99,3.97
1308361827,15.5,2
1308362186,15.4,1
1308363878,16.485,2
1308363878,16.49,2
1308363878,16.52,6
1308365037,15.4201,0.96
1308365755,16.2999,0.1
1308366517,15.7,2
1308366537,15.5001,2
1308367443,15.6,0.09
1308367443,15.42,2
1308367443,15.40001,41.41
1308368525,15.41001,1.25
1308368533,15.41,2
1308368628,16,0.02
1308368643,15,0.02
1308369573,13.49,0.1
1308371915,15,1
1308372224,15,0.94
1308378925,15.9699,4.21
1308378925,15.97,1
1308378925,15.98,2
1308379020,16.2698,1
1308379020,16.26999,16
1308379290,16.26999,0.29
1308380221,16.26999,6
1308401097,14.6,1
1308407965,16.2475,1
1308412850,16.24,2
1308414281,16.24,4.15
1308420221,16.24999,17
1308426580,15.6,5
1308426587,15.51,5.01
1308427310,15.5,4.3
1308438791,15,0.19
1308439511,15,1
1308439593,15,0.31
1308441676,15.85,1
1308441720,15.85,1
1308442486,15.85,0.14
1308442534,16,0.75
1308443187,16,2.25
1308443965,16.23999,2.12
1308443984,16.25,4
1308444178,16.52,4
1308450601,16.9,0.01
1308454742,16.9,0.53
1308455219,16.9,0.46
1308455615,16.9,4.54
1308456743,17.49,16.04
1308490101,16.49999,0.5
1308490627,16.49999,2.5
1308490933,16.49999,1.35
1308495187,16.49999,0.06
1308496407,16.49999,9.1
1308496863,15.81,0.01
1308497221,16.49999,0.01
1308499189,15.81,0.04
1308499189,15.8001,10
1308499189,15.80001,14.39
1308502141,15.84,1.13
1308504135,15.84,2.5
1308504197,15.84,3
1308504212,15.84,0.86
1308504428,15.84,2.51
1308504442,15.80001,13.65
1308504454,15,0.22
1308504823,15,0.5
1308506061,15.00001,2.28
1308506123,15.00001,2
1308506669,15.00001,10.59
1308506731,15,29.28
1308506845,14.6,19
1308507547,12.5,2.49
1308508458,16.25,0.01
1308508556,12.5,2.51
1308508556,12.5,1.49
1308508766,12.6,0.5
1308510694,14.9999,0.01
1308513074,12.81,1
1308513074,12.8,2
1308513074,12.6,9.5
1308513074,12.5,1.67
1308513074,12.01,2
1308513074,12,24.89
1308513074,12,4.37
1308513693,15.75,7.78
1308513693,15.8,4
1308513693,16.25,7.5
1308513693,16.3,10
1308513693,16.34,1
1308513693,16.35,9
1308513693,17,1
1308514639,12.0001,5.25
1308514639,12,3.63
1308514784,10.09,0.01
1308515512,14,2
1308516038,15.3,3
1308516250,15,1
1308516923,14,1
1308516932,14,0.11
1308517364,15,0.2
1308517600,15,0.3
1308517814,14.5,0.02
1308517989,12,0.5
1308518328,12.3,1.2
1308518365,11.85,7.5
1308518365,10.31,20.22
1308518365,10.3,2.28
1308518729,14.75,0.5
1308519411,13.9,5
1308519411,14,3.3
1308522893,14,2.5
1308522893,14,7.5
1308523126,13.5,0.25
1308525251,14,1
1308525362,14,0.53
1308525372,14,2.99
1308525781,14,5.48
1308525905,12.61,0.01
1308528314,13.1,0.7
1308529605,13.2,4.32
1308531114,13.5,1
1308531163,13.5,0.5
1308533260,13.5,15
1308533784,13.5,3.15
1308537146,13.49,2.58
1308537333,13.11,19
1308537604,13.1,6.34
1308538839,13,2
1308538839,13,1.25
1308538918,12.55,0.1
1308538933,12,1.5
1308538997,13.11,1
1308539431,13.4899,0.1
1308539465,13.4899,2.64
1308539487,13.49,0.1
1308539515,13.4899,0.1
1308539997,13.4899,4.51
1308540660,11.8,0.05
1308542563,12.01,0.54
1308543115,12.01,0.1
1308546495,13.48,0.5
1308548029,12.8,5
1308550238,12.2,0.5
1308550238,12.02,1
1308550238,12.01,11.36
1308551779,11.9,3
1308551862,12.7,1
1308556238,11.9,1
1308556238,11.53,1
1308556238,11.51,7
1308556238,11.11,0.12
1308556238,11.1,5
1308556238,11,2
1308559488,13.47,5.49
1308559488,13.48,20
1308559488,13.49,11.51
1308565628,12.6,0.5
1308565635,12.6,0.06
1308579831,13,1
1308582436,12.98,1.17
1308583286,12.98,0.83
1308583922,12.6,0.71
1308586093,12.98999,3.49
1308586216,12.99,7.6
1308586731,12.99,1
1308587059,12.6,9.72
1308587874,12.6,0.49
1308588030,12.6,0.5
1308588059,12.6,0.02
1308588078,12.2,0.07
1308588879,12.1,0.32
1308589730,12.1,1.68
1308592691,11,0.97
1308592973,12.99,0.3
1308592973,13.2,2
1308592973,13.5,1.7
1308594502,12,4
1308596711,13.4999,0.07
1308597406,11.1,0.07
1308597474,13.4,0.02
1308597927,11.1,0.01
1308598308,11.1,0.15
1308602291,13.1,1.3
1308602308,13.399,1.93
1308602325,13.4,3.98
1308602365,13.5,2.79
1308608116,13.5,0.75
1308609853,13.979,6.79
1308609962,13.98,3.82
1308610182,13.98,1.18
1308610182,13.99,3.07
1308612771,13.99,0.5
1308613773,13.99,6.43
1308613788,14,1
1308615048,14.9,0.1
1308615072,14.99,4.5
1308615561,14.98,0.43
1308619747,14.979,1.02
1308619770,14.98,1.57
1308619779,14.98,1.01
1308619797,14.99,0.5
1308619805,15,0.9
1308625207,13.51,0.45
1308628286,14.5,1
1308628328,14.5,1
1308628791,14.5,0.75
1308630802,14,2
1308654407,14,0.6
1308655729,14,0.36
1308655912,13.51,0.8
1308656033,13.34,2
1308656065,13.33,1.5
1308656086,13,2
1308656174,12.53,3
1308683600,13.05,0.5
1308683617,13.05,0.5
1308683624,13.05,0.5
1308683632,13.05,0.5
1308687535,13.1,1.51
1308687643,13.1,1.1
1308687654,13.85,1.25
1308687672,14.66,1.15
1308687686,14.67,1
1308687693,14.689,1.02
1308687716,14.69,1
1308687722,14.75,1
1308687730,14.9,0.96
1308687744,14.94,0.62
1308691289,13.60001,4
1308691305,13.6,1.26
1308691317,13.1,0.39
1308691350,12.5,1
1308691745,14.8999,0.01
1308691754,14.8999,0.05
1308692233,14,1
1308696710,12.5,1
1308700058,14,1
1308700099,14.5,2
1308702045,14,1
1308702763,14,2.5
1308704889,13.10001,1
1308715251,13.66,2
1308715304,13.7,10
1308715557,13.7,2.48
1308717991,13.7,3
1308718260,13.7,0.52
1308721865,13.4,1
1308721872,13.3,4
1308723723,13.97,2.12
1308723753,13.98,1.88
1308726491,13.3,0.56
1308746239,13.7,1.05
1308746239,13.5,0.64
1308746988,13.95,2
1308747037,13.95,1
1308748364,13.95,0.5
1308753014,13.94,0.62
1308753324,13.94,0.19
1308753348,13.94,2
1308754997,13.9,2
1308755209,13.95,0.64
1308755987,13.53,17.37
1308756036,13.51,0.5
1308756205,13.51,14
1308756213,13.51,0.13
1308756771,13.51,12.11
1308756771,13.5,1.36
1308765206,13.9,1
1308766782,13.6,5.14
1308766824,13.51,1
1308767009,13.50001,3.86
1308772085,13.50001,0.01
1308774185,13.50001,9.38
1308782298,13.50002,0.19
1308782387,13.50001,0.23
1308782401,13.5,1.58
1308782629,13.5,0.42
1308785240,13.5,2.13
1308791013,13.65,1
1308792448,13.649,0.01
1308793096,13.32,2
1308795908,13.647,2
1308795908,13.648,6
1308798322,13.32,0.01
1308799280,13.32,1
1308804740,13.32,0.99
1308805423,13.32,0.01
1308805483,13.64,0.01
1308806840,13.31,2
1308807088,13.6,0.75
1308807183,13.55,0.05
1308807206,13.55,0.02
1308808004,13.55,1.85
1308808007,13.55,0.33
1308808816,13.64,0.82
1308808826,13.64,0.01
1308808905,13.64,0.16
1308808905,13.64,0.36
1308809531,13.64,0.01
1308809546,13.64,0.01
1308826158,13.639,0.32
1308835747,13.1,0.54
1308851619,13.1,0.46
1308851701,13.1,1
1308859322,13.29,4.55
1308859365,13.29999,0.76
1308859516,13.3,2.21
1308869444,13.2475,1.68
1308869444,13.249,2.17
1308869444,13.25,15
1308869444,13.3,6.15
1308871140,13.639,1.28
1308871158,13.64,0.62
1308871158,13.64,0.38
1308871166,13.64,0.12
1308871178,13.65,1
1308871184,13.85,1
1308873175,13.5,0.75
1308873188,13.5,0.25
1308873247,13.85,0.2
1308873247,13.85,0.19
1308873264,13.91,1
1308873305,13.95998,0.01
1308873311,13.95998,0.1
1308873355,13.95998,17.27
1308877285,13.06009,1.05
1308880401,13.1,1.12
1308880401,13.06009,6.02
1308881266,13.94,1
1308890988,13.4,0.2
1308900000,13.08001,4.15
1308915917,13.08001,0.54
1308933246,13.5,3.45
1308933299,13.85,0.2
1308933695,13.93998,0.29
1308933695,13.96994,3.31
1308938384,13.96991,2
1308938390,13.96992,8.45
1308938397,13.99,1
1308938402,13.99999,0.52
1308938410,14,0.86
1308938418,14,2
1308938418,14,7.99
1308938424,14,1
1308939858,14.25,4.2
1308941787,13.8,2.5
1308941830,13.8,2.5
1308942900,14.44999,0.43
1308944596,13.8,0.5
1308948285,14.3,0.13
1308948340,14.3,0.01
1308952469,14.3,0.09
1308955843,14.3,0.07
1308955894,14.4,1
1308955894,14.44999,0.32
1308955894,14.45,2.5
1308955894,14.46,4.68
1308955911,14.46,0.03
1308955926,14.46,0.03
1308955931,14.46,0.2
1308955938,14.46,0.01
1308959048,14.29,2
1308959098,14.29,1
1308959638,14.29,1.58
1308960789,14.29,2.79
1308964039,14.29,4.4
1308964549,14.29,2.23
1308979844,14.45,1.24
1308979886,14.46,0.05
1308979940,14.4925,1
1308987059,14.06,0.3
1309001359,14.06,1.96
1309001359,14.06,3
1309001401,14.05002,5.06
1309010054,14.495,0.01
1309012653,14.05002,2.06
1309017540,14.4925,1.14
1309018127,14.4925,0.01
1309018360,14.495,1
1309019114,14.4925,2.13
1309024884,14.23,1
1309033616,14.23001,1
1309035979,14.479,2
1309036093,14.48,1
1309037354,14.23001,1.37
1309040450,14.48,3.87
1309040492,14.495,0.25
1309044475,14.23001,1
1309048651,14.23001,1.85
1309048661,14.23001,1
1309051396,14.5,1
1309056060,14.3,0.38
1309056065,14.23001,0.88
1309059018,14.23001,0.43
1309077033,14.23001,2
1309096970,14.25,1
1309099627,14.23001,7
1309100067,14.23001,1.83
1309107646,14.23001,2.73
1309109947,14.23001,0.09
1309110099,14.23001,0.1
1309110273,14.23001,0.1
1309111871,14.5,0.09
1309113426,14.5,0.19
1309115575,14.23001,1
1309116401,14.23001,3
1309117439,14.23001,10
1309117634,14.23001,3.56
1309117634,14.23,3.44
1309117740,14.23,0.06
1309117740,14.07,0.01
1309118014,14.07,0.09
1309118025,14.06,3
1309118027,14.06,0.63
1309118045,14.06,0.37
1309118058,14,0.32
1309118750,13.9,2
1309120276,13.8,17.6
1309121184,13.50001,4.61
1309122221,14.399,7.03
1309122285,14.399,2.43
1309127267,14.38,4
1309127693,14.39,0.32
1309127693,14.39898,4.61
1309127693,14.399,5.24
1309127694,14.5,1.99
1309127694,14.745,3.67
1309127694,14.97,4
1309127694,15,5
1309127694,15,10.02
1309128785,15,0.25
1309130284,15.49,0.3
1309130284,15.49,0.1
1309130292,15.6,2
1309131060,15.4,1
1309131087,15.00001,0.24
1309131682,15,0.75
1309131818,15,0.13
1309139342,15.8999,0.35
1309142611,15.8999,1
1309144742,15.7499,0.01
1309150576,15,1.99
1309150989,15,0.41
1309152488,15,1.1
1309156942,15.74,0.12
1309156942,15.7499,2.78
1309159543,14.75,10
1309166049,15.7499,1.11
1309166049,15.75,2.56
1309166049,15.9,3.5
1309166049,15.99,4
1309166049,16,1
1309166049,16,0.25
1309166049,16,1
1309183767,15.75,2.22
1309184683,15.00001,0.67
1309184791,15.00001,0.05
1309187997,15.75,0.01
1309191577,15.1,1.2
1309191613,15.00002,3.06
1309191613,15,1
1309191613,15,1
1309191613,14.77,0.11
1309191613,14.77,1
1309191613,14.76001,10.66
1309191613,14.75,6.8
1309192795,15.7,1
1309200431,15.59876,0.11
1309200443,15.7,0.2
1309200450,15.75,0.8
1309200459,15.99999,0.56
1309200466,16.03,2
1309200472,16.04997,3.06
1309200521,16.09998,3.9
1309200554,16.09998,0.06
1309204097,15.3,1.25
1309204541,15,3.8
1309204541,14.76002,3.33
1309204541,14.76001,1.62
1309208238,14.95,2
1309208238,14.76001,2.7
1309208238,14.75001,3
1309208238,14.75,2.58
1309208238,14.2,6.72
1309208782,15,1
1309209851,15,1.1
1309212051,15,5.62
1309220744,14.5,0.13
1309220897,14.5,1
1309226344,14.5,7.87
1309226344,15.5,0.92
1309226344,15.87774,3.33
1309226344,15.87775,3
1309226344,15.99998,11.02
1309226344,16,6
1309226344,16,3.8
1309226344,16,5
1309226344,16.1,1.5
1309226344,16.2,2
1309243894,14.25001,4
1309262574,15,1.25
1309270039,15.10002,0.01
1309270560,15.10002,0.64
1309271393,15.10002,0.6
1309271450,15.00002,2
1309271478,15.00001,5
1309271509,15,1.55
1309271509,15,0.75
1309271509,15,10
1309271509,15,10
1309272387,15.45,1.25
1309272387,15.49999,5
1309272387,15.5,1
1309272387,15.96,2.2
1309272387,15.97999,2.19
1309272387,15.98,1.3
1309272387,15.99998,24.9
1309272387,16,2.13
1309272387,16,0.03
1309272964,16,0.97
1309272995,16.5,7.62
1309272995,16.79,2.37
1309272995,16.8,0.01
1309273777,15.4,0.02
1309274406,15.40001,0.05
1309274432,15.40001,0.05
1309274441,15.40001,0.05
1309274449,15.40002,0.05
1309278490,15.5,0.01
1309278705,15.42005,0.01
1309280399,15.5,1
1309280469,15.5,1
1309280840,16.3,0.07
1309280975,15.75,1
1309280992,15.75,1
1309281258,15.76,0.53
1309282743,16.002,2
1309282825,16.002,1
1309283590,16.002,17
1309283590,16.001,1
1309283839,16.21101,0.5
1309285221,16.35,1
1309286539,16.1,2.1
1309288238,16.12,5
1309288238,16.11,0.9
1309288238,16.02,0.14
1309288671,16.4999,2.1
1309289076,16.485,2
1309289263,16.485,0.1
1309290371,16.12121,1
1309291183,16.12121,2
1309291994,16.12121,1.25
1309294853,16.49,0.5
1309294919,16.49,0.1
1309295143,16.69,0.03
1309298219,16.35,0.99
1309300076,16.35,0.13
1309300492,16.6,0.99
1309300533,16.68,0.54
1309312742,16.20001,0.59
1309314598,16.20001,5.41
1309314631,16.2,1.1
1309314659,16.12121,0.09
1309315075,16.12121,0.66
1309315153,16.02002,6.01
1309317155,16.02002,1
1309320767,16.49,0.41
1309325689,16.01,2.5
1309325815,16.01,3.5
1309328046,16.43,1
1309328692,16.43,0.09
1309329746,15.90002,1
1309331001,15.90002,1.22
1309331039,15.90001,4.77
1309336922,15.89899,3.46
1309354563,16,1
1309355366,16.4,1
1309356957,16.4,1
1309358145,16,1
1309358443,16.35,4
1309359874,16.29999,1
1309360383,16.29999,0.23
1309360656,16.35,1.5
1309363185,16,1.26
1309363457,16,0.24
1309365123,15.98,13.85
1309365622,15.98,4
1309366788,15.98,2.13
1309367780,15.89899,1
1309368235,15.89899,5.54
1309368235,15.76,3.48
1309369414,15.76,0.11
1309374478,15.76,5
1309376898,15.76,1.04
1309379503,15.76,0.37
1309379511,15.51,3
1309379548,16.1,0.01
1309382557,16,0.76
1309386472,16,0.24
1309386674,15.42,0.76
1309388692,15.42,2.65
1309389261,15.42,5.4
1309389261,15.26,10
1309389261,15.13,4
1309389261,15.12121,8.17
1309389261,15.00002,3.52
1309389261,15.00001,6.66
1309389261,15,8.45
1309389261,15,10
1309389261,15,10
1309389261,15,10
1309389261,15,10
1309389261,15,10
1309389261,15,3.8
1309395888,15.0001,0.05
1309395908,15,4.04
1309399567,15,2.16
1309399567,15,10
1309399567,15,10
1309399567,15,10
1309399567,15,3
1309401114,15,3
1309402583,15,0.89
1309410267,15,3.11
1309410267,15,3
1309410267,15,0.5
1309410443,14.22,0.49
1309410481,14.21,4
1309410506,14.2,1.5
1309413765,14.5,2
1309413791,15.5,0.17
1309413981,15.5,1.37
1309416586,14.2,0.01
1309438954,14.2,3
1309458571,15.4,0.01
1309462779,15,1
1309472990,14.4,9.01
1309476288,14.4,0.4
1309476327,14.4,1.5
1309476352,14.4,1
1309476687,14.2,3.84
1309482511,14.2,0.03
1309488245,14.2,1.13
1309492470,14.9898,0.01
1309492519,14.99,0.25
1309492554,14.99,0.05
1309498700,14.75,2
1309502790,14.75,1.8
1309503598,14.75,0.65
1309527197,14.75,4.32
1309538092,14.75,6
1309538119,14.75,0.62
1309539907,14.2,6.77
1309539981,14,2
1309540185,14,0.5
1309542722,14,1
1309557297,14,1
1309559540,13.501,0.02
1309559688,13.501,1.26
1309559688,13.5,6.74
1309560736,13.5,3.07
1309560794,13.5,0.19
1309560872,13.2,0.54
1309564101,13.89999,0.5
1309572065,13.26,0.61
1309575304,13.89,0.15
